ProductId,BestSummary,avg_score
B0002YX8QC,Not a good fence charger.,3.9473684210526314
B0002ZFPIU,It needs a new shape,3.3333333333333335
B0003290ME,Best Sauce Ever!,4.3
B00032B982,Tastes better than milk,4.173913043478261
B00032C8T6,How can you go wrong with Frosted Flakes?,4.2727272727272725
B00032EGE6,I AM REVIEWING COKE,4.75
B00032FS02,NY Egg Cream Stable but get the Kosher product!,4.708333333333333
B00032G1S0,Serious Problem,4.2
B00032IFCU,Droste Cocoa is the Best,4.545454545454546
B00032KL1I,The BEST for masa,4.0
B0004JR8SE,Love that Postum!,4.375
B0004LZSYS,An all natural hot sauce that compliments not overpowers..,4.916666666666667
B0004MTZQE,my favorite mustard,4.823529411764706
B0004N1K48,The best PB out there,4.571428571428571
B0005XMOI8,American vs. Canadian and how to tell...,4.545454545454546
B0005XN9HI,It lasts!,4.642857142857143
B0005XO2ME,Beware - high fructose corn syrup!,2.3684210526315788
B0005XO85A,Lies,4.428571428571429
B0005XP6J2,Sugar Twin Packets are great,5.0
B0005YMACM,I love Cholula!,4.5
B0005YN6VG,"Weird, but tasty!",4.621621621621622
B0005YX1NE,what I wanted,4.833333333333333
B0005YXF8A,Quaker Oats Oldfashioned Grits,3.8
B0005Z6LLW,Your own mocha and it won't cost you $5 per cup,4.0
B0005Z6ZK4,Where have you been all my life?!?,4.285714285714286
B0005Z7PI0,New Recipie: Less servings More Sugar Not recommended (I used to),4.428571428571429
B0005Z83E0,Great product but don't buy from Amazon,4.4
B0005Z8NCM,The Real Deal,4.0
B0005ZHPFI,Best All-Rounder,4.7368421052631575
B0005ZIC1O,In response to Rob Ralston,3.4166666666666665
B0005ZUG86,Phenomenal Sauce for Cooking & Seasoning! Spice it Up!,4.888888888888889
B0005ZVON2,Super seasoning for plenty of different foods.,4.153846153846154
B0005ZXPY8,Great Product,4.857142857142857
B0005ZYSHQ,I want to drink it!,4.9
B0005ZYSI0,Delicious and just enough spice!,4.6
B0005ZYSIA,Waay overpriced!,3.8
B0006004C8,Tea for the Middle Class,4.529411764705882
B00060NVW8,awesome water,4.5
B00060PTLO,Low-cost Latte,4.454545454545454
B000612VL4,The legendary cake still pleases! Old-fashioned goodness,4.8
B00061ENEC,we've tried them all and this is the best!,4.517241379310345
B00061EOHI,Worst Popcorn Ever,3.8
B00061EPKE,"Terrific chicken noodle soup discovery - easy to make too,",4.583333333333333
B00061EPZO,Perhaps the tastiest of the tobascos,4.642857142857143
B00061EUN6,better taste to diabetic baking and other desserts.,4.4
B00061EZBS,Complaint,4.705882352941177
B00061KYTU,Shipping gouging kills the deal,4.384615384615385
B00061KZ1M,Fabulous Salsa,4.75
B00061MRB8,FIRST IMPRESSIONS & LAST IMPRESSIONS:  EXCELLENT,4.285714285714286
B00061MRU4,Works AWESOME,4.428571428571429
B00061MUNS,Hooves for Dogs,4.315789473684211
B00061MVTG,Doesn't Work With Smart Cats UPDATE!,4.276595744680851
B00061NJ06,Costa Rican Export Coffee,4.8
B00061URQA,Benny's Favorite Treat!,4.3076923076923075
B00061V3H2,EXPIRED!,3.6923076923076925
B00062XZEU,a saccharin without a bite,4.85
B000633NXM,"This is a little embarrassing, but...",3.8846153846153846
B000633QVG,"Filler food is empty, leaves your cat always needing more",2.3076923076923075
B000633S78,Cats love it,4.909090909090909
B000633T6I,Chicken by-product meal,3.0
B000633V3E,"BEWARE!  Used to be good, now full of FILLERS!",4.258064516129032
B000633V3O,My dogs love this stuff...,4.444444444444445
B000633V48,I wanted to buy this BUT...,4.538461538461538
B000633Y40,They love it,4.0
B000633Y4A,They love it,4.0
B000633Z8A,There's nothing better,4.476190476190476
B00063411A,Here are some hints to help you transition or make the best out of pellet training your dog.,4.4
B000634174,DON'T BUY HILL'S PET FOODS!!!!!!,2.7
B0006341OC,Dogs Love These,4.5
B00063434K,Really Great Food,4.666666666666667
B0006344DK,Dog treats,4.25
B0006345PW,"Filler food is empty, leaves your cat always needing more",3.6
B0006345XY,"A Horse Is a Horse Is a Snack, Of Course",4.153846153846154
B0006346S8,This Poison Should Get 0 Stars,3.4347826086956523
B0006348H2,Cat Approved,4.333333333333333
B0006349W6,$28 a pound?,4.0
B0006349WG,$28 a pound?,4.0
B0006349WQ,$28 a pound?,4.0
B000634EZS,Smells WONDERFUL,4.4
B000634HD2,My Vegetarian Dogs.,4.7272727272727275
B00063KGEG,"Eucalyptus Oil, really?",3.5416666666666665
B00063KHCC,Excellent Shampoo,4.6
B00063KNX0,Beware of this product--one of our dogs died.,4.379310344827586
B00063KO34,Doggie chews,4.0588235294117645
B00064VQNU,The Great Olive Oil Scandal and why you should use Bariani,4.4035087719298245
B00064VQO4,The Great Olive Oil Scandal and why you should use Bariani,4.4035087719298245
B00065LI0A,Wouldn't Send to Anyone,3.107142857142857
B00065PENM,Lyons Tea,4.625
B00066CRXG,False Advertising?,3.1333333333333333
B00066CX94,My cats love this food.,4.2727272727272725
B00067632Q,Receiver loved it,4.166666666666667
B00067ED4Q,Sheer perfection.,5.0
B00068DSHS,Quality and Pricing,4.612903225806452
B00068K7UE,Excellent - Fish Breath No More,4.461538461538462
B00068PCTU,White Stevia 12 Oz Pwdr,4.676470588235294
B0006BHPE2,"Excellent, simple, and fun.",4.266666666666667
B0006FJLAY,The porker flopped,4.363636363636363
B0006FLWY2,"best canned tuna, period.",4.6923076923076925
B0006FS4TI,Great tasting salt,4.636363636363637
B0006G1K9I,you can't eat just one,3.8
B0006G5KEE,Wasabi Fumi Furikaki,4.181818181818182
B0006G5KEY,Spicing it Up Japanese Style,4.352941176470588
B0006G5KF8,"Quick, Easy, Delish Rice Porridge",4.916666666666667
B0006G86CM,Just like Starbucks green tea frap,4.166666666666667
B0006G9BIA,"Finally, Krupuk in my pantry.",3.9
B0006GK8H8,Lots of fun!,3.5
B0006GRBUA,mouth blistering,4.2
B0006GZA6C,"Great taste, fun to chew, strong scientific backing for health claims of Xylitol",4.216216216216216
B0006I5M2M,Mild sweet tea,4.251461988304094
B0006J32A0,Happy doggy tail,4.395348837209302
B0006J6GWG,Beefeaters® Chicken Liver Freeze Dried Treats for Dogs,4.25
B0006L0UVM,"Of the new wave of microbrewed colas, this is easily the best!",4.1
B0006LKDS2,"The best ""retro"" cake mix!!",3.466666666666667
B0006M13WG,Solved  dog's allergy problem,4.447368421052632
B0006M13XK,Solved  dog's allergy problem,4.447368421052632
B0006MU87W,"Great Value, A Little Broken Up",4.466666666666667
B0006MUF6G,Nice surprise !,4.285714285714286
B0006MVRPE,too sweet,4.375
B0006MWN6G,"Ordered 25-count,got 2 pieces.Seller explained it was a spam listing.",2.357142857142857
B0006MWNP2,Wellness for well fed doggies,4.254237288135593
B0006MWNPW,An excellent cat food for cats with sensitive stomachs,4.476190476190476
B0006MWNQ6,An excellent cat food for cats with sensitive stomachs,4.476190476190476
B0006NEHLY,"vegetarian, healthy dog cookies",4.684210526315789
B0006NXOOU,Wonderful Stuff,4.846153846153846
B0006Q9568,Wonderful Butter,4.538461538461538
B0006SDRRE,Sun Tea,4.7272727272727275
B0006SJLNS,You have to try this tea!,4.9411764705882355
B0006SKCVI,Great for cooking with,4.761904761904762
B0006TV6OE,Amazing Taste!,3.5
B0006U3NIU,My Chihuahua LOVES These Treats!,3.878787878787879
B0006U7SEA,Good for big chewers,4.363636363636363
B0006U7T1C,Be leary of giving these ingredients to your dog!,2.357142857142857
B0006UFY46,L I T T L E......S A L M O N.....C O M P A N Y....T H A T.....C A N....!.!.!.!.!....: ),4.363636363636363
B0006UIJVG,I love this tea!,4.038461538461538
B0006V8L18,2 zaps and problem digging was cured,4.043478260869565
B0006VB3S6,Check the ingredients out.,3.9324324324324325
B0006VB3SG,Good entertainment for power chewers,3.948717948717949
B0006VB3SQ,Good entertainment for power chewers,3.948717948717949
B0006VB3T0,Dog toy that REALLY entertains!,3.6
B0006VB3TA,Dog toy that REALLY entertains!,3.6
B0006VB3TK,Everlasting treat ball,3.92
B0006VB3TU,Everlasting treat ball,3.92
B0006VM0KG,Dieting?  You NEED This!!!  Not dieting?  Try it anyway!,4.166666666666667
B0006VM0LU,No no no no!  How could they go so badly wrong?,2.5384615384615383
B0006VSXBG,Refuting the 2-Star Review.,4.48
B0006VSXBQ,Refuting the 2-Star Review.,4.48
B0006Z7NOK,An eight month experiment that changed my life,4.612676056338028
B0006ZN4WU,This Product Contains Sodium Lauryl Sulfate,4.294117647058823
B0006ZN4XE,Eggs are Eggs - A very reasonable product for those with reasonable expectations.,3.8333333333333335
B0006ZN4Z2,These are better than the dried strawberries I make (and those are good too),4.9
B0006ZN52E,The best way to buy gluten!,4.78125
B0006ZN538,Good quality almond flour,4.515625
B00070P9ZE,morning sickness relief,4.6
B00073IVAQ,Mild sweet tea,4.251461988304094
B00073JVFU,Mild sweet tea,4.251461988304094
B00076KWQY,Delicious little bites of YUM!,4.65
B000795WP2,OMG!!!  what a toy!,4.833333333333333
B0007A0AOY,The price is right,4.6
B0007A0AP8,The price is right,4.6
B0007A0APS,My Dog Thinks This Is Her Treat For the Day!,4.744897959183674
B0007A0AQM,Salmon Dog Treats,4.544811320754717
B0007A0AQW,Salmon Dog Treats,4.544811320754717
B0007A0ARG,Zuke's Power Bones Chicken,4.615384615384615
B0007A0PWQ,"Excellent Product--mixes well, tastes great, so easy to use",4.769230769230769
B0007DGQAI,Quality control problem or Poor Storage?,4.785714285714286
B0007G9FD0,Such healthy dogs...,4.3
B0007G9FEE,"A Horse Is a Horse Is a Snack, Of Course",4.153846153846154
B0007IJE0W,Great purchase,4.111111111111111
B0007IQQUS,Give me my soul back,4.583333333333333
B0007IQQV2,Very good coffee for the k - cups,4.3125
B0007IQQXA,Great,3.4545454545454546
B0007KLGC4,It Doesn't Get Any Better Than This....,4.185185185185185
B0007LXU0O,Very tasty,4.636363636363637
B0007LXU0Y,A Consumer's Report: Rate It a Best Buy,3.8333333333333335
B0007LXU7M,Better than Cliff / Power bars,3.8333333333333335
B0007LXU8G,Cookie Dough Yogurt?,4.2272727272727275
B0007LXU9A,a great tasting snack (small meal) substitute,4.378787878787879
B0007LYEQI,My family loved it!,4.454545454545454
B0007MUM6S,blah for the bucks,3.9
B0007NOWMM,Senseo Paris Vanilla Bistro Coffee Pods,4.190476190476191
B0007OPW5C,WOW...never thought I'd find these!,3.6097560975609757
B0007OVVZM,ALL THIS GUM AND ALL THESE TEETH!,4.3076923076923075
B0007PNKRI,It is made with a healthy sweetener (xylitol) rather than the bad stuff.,4.5
B0007PNKRS,"Another tasty offering from Nature's Hollow that's a boon to dieters, low carb or otherwise, and diabetics",4.916666666666667
B0007Q426U,Finally Found an Outlet,4.838709677419355
B0007R4JGM,Fun gifts for birth announcement,4.923076923076923
B0007R9L4M,Lentils are terrific - Price is a JOKE it's so highj,4.4
B0007R9L6K,Vegan Natural Kosher Choice,4.193548387096774
B0007RAZ5G,Crunchy and satisfying,4.4
B0007RAZ9W,Try a Box Before Buying a Case - a review of BTN's Mac & Cheese,3.5714285714285716
B0007RL9RY,Read the warning on the bottle.,4.695652173913044
B0007SN7B4,Best pepper sauce ever.,4.894736842105263
B0007SNZ52,What was Hershey's thinking?,3.0
B0007SNZP2,Good Stuff!,4.944444444444445
B0007TKV9E,Loved it -- not as good as PG,4.461538461538462
B0007U5J40,Cadbury ought to fire their U.S. Marketers,4.28
B0007UQ73W,Staple item in my pantry,4.851851851851852
B0007V11TQ,terminally mediocre (in my hands),4.375
B0007W4VXI,"Aye, Carumba! I Love Espresso!",4.057142857142857
B0007WGV54,"Definitely NOT the ""Original"" Necco",3.3333333333333335
B0007WGVBI,A dream come true,4.6
B0007WGVEA,looked for a long time for it.,4.928571428571429
B0007WUOUM,Hottest Hot Sauce Known To Human Kind,3.9
B0007XCQWU,"hmm... dogs enjoy, but there are healthier liver treat options",4.454545454545454
B0007XNYAS,SUPERB,4.6
B0007XPS98,MarketSpice is as good as the reviews,4.803921568627451
B0007ZKS00,The Only Thing Better Than . . .,3.8181818181818183
B0007ZLRUU,Jablum coffee beans,2.8461538461538463
B0007ZLRVO,Jablum coffee beans,2.8461538461538463
B0007ZNW1W,The Only Thing Better Than . . .,3.8181818181818183
B0007ZNW2G,The Only Thing Better Than . . .,3.8181818181818183
B0007ZPY18,Jablum coffee beans,2.8461538461538463
B0007ZPY2C,The Only Thing Better Than . . .,3.8181818181818183
B000812K0O,Mouth watering!,4.57258064516129
B0008309SW,As Advertized,4.0
B0008DI8N0,"excellent for coating cookies, pretzels, etc.",4.636363636363637
B0008DI8OY,Great for making cake pops!,4.3
B0008F5O2Q,Love these spices!,4.277777777777778
B0008IT4OM,Betty Crocker frosting in a fancy package,3.9415584415584415
B0008IUV0I,Excellent Balsamic Vinegar at an amazingly low price.,3.272727272727273
B0008IV4W2,Nice sugar free alternative- if you are not sensitive to its possible side effects,4.142857142857143
B0008JEYUA,If They're Your Only Choice...,4.0
B0008JEZ18,Not sweet-tasting candy; it's a breath freshener,3.923076923076923
B0008JF9FY,Delicious!,3.625
B0008JGWNW,Absolutely delicious tea!,5.0
B0008JGWU0,A Must for your Pantry!,3.3846153846153846
B000930EOK,matcha candy really grows on you!,4.25
B00097C4GW,Barley tea,3.7
B00099XKXG,Super Hot Sauce,4.75
B00099XNG0,They've changed the Bold formula,3.0
B00099XNZ6,250% Price increase!,4.258928571428571
B00099XODM,Yummy,4.0
B00099ZGFG,Great snack for a low carb diet - only 80 Cal.,3.8947368421052633
B0009DXVP4,Detailed reply from company over infant feeding and DHA/ARA,4.1875
B0009DY554,I love this tea!,4.038461538461538
B0009ET7TC,Salmon Treats could be better,4.35
B0009ETA6W,Fenugreek + other doctor-prescribed tips to increase milk supply,4.03680981595092
B0009ETA76,Fenugreek + other doctor-prescribed tips to increase milk supply,4.03680981595092
B0009F3PHQ,Great Tasting by itself!,4.454545454545454
B0009F3PIK,ginger aid for babies with colic,4.5625
B0009F3PJ4,The BEST peppermint tea I have ever had....,4.9523809523809526
B0009F3PLM,It has been wonderful nighty night for me ever since i've started drinking this!,4.238095238095238
B0009F3PM6,Awesome!!!!! and USDA Organic,4.75
B0009F3POE,swear by this stuff!,4.764705882352941
B0009F3POO,The best remedy I've ever found for a sore throat!,4.473684210526316
B0009F3POY,It works!,4.296803652968037
B0009F3PP8,Works great during my pregnancy,4.725
B0009F3PQ2,Amazing!!,4.666666666666667
B0009F3QKM,Nice taste and does help with strengthenning immune system...,4.6875
B0009F3QKW,Boiling water destroys the active ingredient,4.258064516129032
B0009F3QL6,"Warm, Fragrant and Soothing",4.708333333333333
B0009F3QLG,Intense Ginger Experience and Digestive Aid,4.0
B0009F3QLQ,Excellent Product,4.62
B0009F3S78,Satisfies my coffee fix with benefits!,4.552631578947368
B0009F3S7I,"""Full bodied"" Flavor",4.888888888888889
B0009F3SA0,Warning for chicks,4.373333333333333
B0009F3SAA,The Perfect Chai,4.583333333333333
B0009F3SAK,I love this tea!,4.122448979591836
B0009F3SAU,"Great Immune Booster, Yummy and Unusual Tasting Tea",4.55
B0009F3SB4,Healthy Tea Supports Weight Control,4.0
B0009F3SBE,"Gives you STAMINA, not just a quick pick me up & crash.",4.434782608695652
B0009F3SBY,HEAT KILLS BENEFICIAL KOMBUCHA ORGANISMS!!!,4.7272727272727275
B0009F3SC8,Rejuvenating and healthy...,4.459016393442623
B0009F3SD2,"Delightful, Tasty, Healthy Tea for Digestive Support...Superb!",4.411764705882353
B0009F3SDC,Clean up your act every day with this!,4.379310344827586
B0009F3SDM,My favorite (non-caffeinated) chai,4.72
B0009F3SDW,Didn't like this too well,3.8
B0009F3SE6,Yogi Green Tea is the Best!,4.583333333333333
B0009F3SEG,"Good brand, nice tea",4.7
B0009F3SEQ,"Impressive Cup of Tea, Could Be Helpful with Women's Health Issues",4.625
B0009F3SF0,Good flavor,4.333333333333333
B0009F3SFA,I love this stuff!,4.180327868852459
B0009F3SFK,Worth a try,4.571428571428571
B0009F5RY0,great organic food for dogs,4.3
B0009H9SMU,"Pero, Inka, Cafix review...",3.7777777777777777
B0009HGVWA,litchi gummies,4.461538461538462
B0009HL7CY,Excellent Roasted Seaweed,3.0
B0009INHQM,Fabulous!,4.555555555555555
B0009IR4CK,Mushrooms are more and better than expected.  Great Deal!!!,3.3333333333333335
B0009JI7O8,A very pleased customer,4.333333333333333
B0009JJB6G,My Dog Thinks This Is Her Treat For the Day!,4.744897959183674
B0009JMW1C,Real Sinus Buster !!!,4.0
B0009JQK9C,Good stuff,4.0
B0009JRH1C,Love Love Love,3.764705882352941
B0009JRKDC,not only for cooking,4.666666666666667
B0009K77O8,Tastiest variety of Green Tea,4.823529411764706
B0009K77OI,Excellent Green Tea,4.611111111111111
B0009L4QWI,High-quality salt!,4.6
B0009O1G7I,Outragious,4.454545454545454
B0009OD4EQ,"Definitely not a ""typical"" cookie.",3.727272727272727
B0009OMU00,Contains MSG,4.466666666666667
B0009P5EJS,Sumptiously delicious!,3.9583333333333335
B0009P5Y9I,Lavazza Espresso Pods,3.577777777777778
B0009PAVQY,"Most delicious cooking oil, Best Value",4.735294117647059
B0009PCP6S,Delicious!,4.7
B0009PJRMS,Love it!,3.6875
B0009PMMLQ,So easy!!,3.8181818181818183
B0009RLW06,Somewhat Disappointed,4.5
B0009TMZIM,Decent Tea - Even If Samples Are Random,3.347826086956522
B0009U5OSE,This brush rocks!!!,4.809523809523809
B0009VO58S,Mild sweet tea,4.251461988304094
B0009VZP6Y,My new guilty pleasure,4.6
B0009WMEL2,Yummmmmmmm,4.470588235294118
B0009WSCQ8,Excellent,4.861111111111111
B0009X0R38,Kitty LOVES this!,4.4
B0009X0RA6,Great Food for the Money,4.242424242424242
B0009X2A60,Premium food at a great price!,3.760869565217391
B0009X2AB0,Bloody diarrhea,3.3846153846153846
B0009X63VS,Great Stuff,4.315789473684211
B0009XBQE2,Essential to True Hawaiian Cuisine,4.2727272727272725
B0009XLVDS,Wonderful Dog Food,5.0
B0009XPD46,Wonderful Dog Food,5.0
B0009XPD64,Worth the money.,3.8823529411764706
B0009XQSAY,useful item,4.25
B0009XQWDM,WARNING!  They've changed the formula!,3.6923076923076925
B0009XSXZM,"Good, but pricey.",3.7610619469026547
B0009XUAX0,My dog loves them,4.2153846153846155
B0009Y8AGI,Every nursing mother should know about this!!!,3.8160919540229883
B0009YD7P2,Kong Paste,3.9302325581395348
B0009YD8ME,Everlasting treat ball,3.92
B0009YF3TU,FULL OF WORMS,4.166666666666667
B0009YF43K,Dog toy that REALLY entertains!,3.6
B0009YF43U,great treats!,4.153846153846154
B0009YHTS8,FULL OF WORMS,4.166666666666667
B0009YJ4CW,Wonderful product,3.3540856031128405
B0009YSD6U,"Filler food is empty, leaves your cat always needing more",2.3076923076923075
B0009YUCZA,cream rinse for dogs.,4.909090909090909
B0009YUDHC,The best for the litter box,4.923076923076923
B0009YUEG2,4 stars for a single cat household. Not so much for multi-cat,3.63302752293578
B0009YUGA6,My dog will eat everything...and needed to LOose weight...,4.5
B0009YUGAG,"human quality ingredients, unique manufacturing process-- my goldens enjoy it",3.4761904761904763
